SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,35145,OPTIDX,0,NIFTYNXT50-Oct2026-84200-PE,25.0,NIFTYNXT50 27 OCT 84200 PUT,2026-10-27 14:30:00,84200.0,PE,5.0,M,OP,,
NSE,D,35146,OPTIDX,0,NIFTYNXT50-Oct2026-84300-CE,25.0,NIFTYNXT50 27 OCT 84300 CALL,2026-10-27 14:30:00,84300.0,CE,5.0,M,OP,,
NSE,D,35147,OPTIDX,0,NIFTYNXT50-Oct2026-84300-PE,25.0,NIFTYNXT50 27 OCT 84300 PUT,2026-10-27 14:30:00,84300.0,PE,5.0,M,OP,,
NSE,D,35148,OPTIDX,0,BANKNIFTY-Aug2026-39300-CE,30.0,BANKNIFTY 25 AUG 39300 CALL,2026-08-25 14:30:00,39300.0,CE,5.0,M,OP,,
NSE,D,35149,OPTIDX,0,BANKNIFTY-Aug2026-39300-PE,30.0,BANKNIFTY 25 AUG 39300 PUT,2026-08-25 14:30:00,39300.0,PE,5.0,M,OP,,
NSE,D,35150,OPTIDX,0,NIFTYNXT50-Oct2026-84400-CE,25.0,NIFTYNXT50 27 OCT 84400 CALL,2026-10-27 14:30:00,84400.0,CE,5.0,M,OP,,
NSE,D,35151,OPTIDX,0,NIFTYNXT50-Oct2026-84400-PE,25.0,NIFTYNXT50 27 OCT 84400 PUT,2026-10-27 14:30:00,84400.0,PE,5.0,M,OP,,
NSE,D,35152,OPTIDX,0,NIFTYNXT50-Oct2026-84600-CE,25.0,NIFTYNXT50 27 OCT 84600 CALL,2026-10-27 14:30:00,84600.0,CE,5.0,M,OP,,
NSE,D,35153,OPTIDX,0,NIFTYNXT50-Oct2026-84600-PE,25.0,NIFTYNXT50 27 OCT 84600 PUT,2026-10-27 14:30:00,84600.0,PE,5.0,M,OP,,
NSE,D,35156,OPTIDX,0,NIFTYNXT50-Oct2026-102500-CE,25.0,NIFTYNXT50 27 OCT 102500 CALL,2026-10-27 14:30:00,102500.0,CE,5.0,M,OP,,
NSE,D,35157,OPTIDX,0,NIFTYNXT50-Oct2026-102500-PE,25.0,NIFTYNXT50 27 OCT 102500 PUT,2026-10-27 14:30:00,102500.0,PE,5.0,M,OP,,
NSE,D,35158,OPTIDX,0,BANKNIFTY-Aug2026-39400-CE,30.0,BANKNIFTY 25 AUG 39400 CALL,2026-08-25 14:30:00,39400.0,CE,5.0,M,OP,,
NSE,D,35159,OPTIDX,0,BANKNIFTY-Aug2026-39400-PE,30.0,BANKNIFTY 25 AUG 39400 PUT,2026-08-25 14:30:00,39400.0,PE,5.0,M,OP,,
NSE,D,35160,OPTIDX,0,BANKNIFTY-Aug2026-39600-CE,30.0,BANKNIFTY 25 AUG 39600 CALL,2026-08-25 14:30:00,39600.0,CE,5.0,M,OP,,
NSE,D,35161,OPTIDX,0,BANKNIFTY-Aug2026-39600-PE,30.0,BANKNIFTY 25 AUG 39600 PUT,2026-08-25 14:30:00,39600.0,PE,5.0,M,OP,,
NSE,D,35176,OPTIDX,0,BANKNIFTY-Aug2026-39700-CE,30.0,BANKNIFTY 25 AUG 39700 CALL,2026-08-25 14:30:00,39700.0,CE,5.0,M,OP,,
NSE,D,35177,OPTIDX,0,BANKNIFTY-Aug2026-39700-PE,30.0,BANKNIFTY 25 AUG 39700 PUT,2026-08-25 14:30:00,39700.0,PE,5.0,M,OP,,
NSE,D,35190,OPTIDX,0,FINNIFTY-Aug2026-32900-CE,60.0,FINNIFTY 25 AUG 32900 CALL,2026-08-25 14:30:00,32900.0,CE,5.0,M,OP,,
NSE,D,35192,OPTIDX,0,FINNIFTY-Aug2026-32900-PE,60.0,FINNIFTY 25 AUG 32900 PUT,2026-08-25 14:30:00,32900.0,PE,5.0,M,OP,,
NSE,D,35194,OPTIDX,0,FINNIFTY-Sep2026-32900-CE,60.0,FINNIFTY 29 SEP 32900 CALL,2026-09-29 14:30:00,32900.0,CE,5.0,M,OP,,
NSE,D,35195,OPTIDX,0,FINNIFTY-Sep2026-32900-PE,60.0,FINNIFTY 29 SEP 32900 PUT,2026-09-29 14:30:00,32900.0,PE,5.0,M,OP,,
NSE,D,35202,OPTIDX,0,MIDCPNIFTY-Sep2026-16825-CE,120.0,MIDCPNIFTY 29 SEP 16825 CALL,2026-09-29 14:30:00,16825.0,CE,5.0,M,OP,,
NSE,D,35203,OPTIDX,0,MIDCPNIFTY-Sep2026-16825-PE,120.0,MIDCPNIFTY 29 SEP 16825 PUT,2026-09-29 14:30:00,16825.0,PE,5.0,M,OP,,
NSE,D,35235,OPTIDX,0,NIFTY-Dec2026-30000-CE,65.0,NIFTY 29 DEC 30000 CALL,2026-12-29 14:30:00,30000.0,CE,5.0,M,OP,,
NSE,D,35237,OPTIDX,0,NIFTY-Dec2026-30000-PE,65.0,NIFTY 29 DEC 30000 PUT,2026-12-29 14:30:00,30000.0,PE,5.0,M,OP,,
NSE,D,35244,OPTIDX,0,BANKNIFTY-Aug2026-39800-CE,30.0,BANKNIFTY 25 AUG 39800 CALL,2026-08-25 14:30:00,39800.0,CE,5.0,M,OP,,
NSE,D,35245,OPTIDX,0,BANKNIFTY-Aug2026-39800-PE,30.0,BANKNIFTY 25 AUG 39800 PUT,2026-08-25 14:30:00,39800.0,PE,5.0,M,OP,,
NSE,D,35260,OPTIDX,0,FINNIFTY-Aug2026-16500-CE,60.0,FINNIFTY 25 AUG 16500 CALL,2026-08-25 14:30:00,16500.0,CE,5.0,M,OP,,
NSE,D,35261,OPTIDX,0,FINNIFTY-Aug2026-16500-PE,60.0,FINNIFTY 25 AUG 16500 PUT,2026-08-25 14:30:00,16500.0,PE,5.0,M,OP,,
NSE,D,35262,OPTIDX,0,NIFTY-Jun2027-30000-CE,65.0,NIFTY 29 JUN 30000 CALL,2027-06-29 14:30:00,30000.0,CE,5.0,M,OP,,
NSE,D,35263,OPTIDX,0,NIFTY-Jun2027-30000-PE,65.0,NIFTY 29 JUN 30000 PUT,2027-06-29 14:30:00,30000.0,PE,5.0,M,OP,,
NSE,D,35266,OPTIDX,0,FINNIFTY-Aug2026-19400-CE,60.0,FINNIFTY 25 AUG 19400 CALL,2026-08-25 14:30:00,19400.0,CE,5.0,M,OP,,
NSE,D,35267,OPTIDX,0,FINNIFTY-Aug2026-19400-PE,60.0,FINNIFTY 25 AUG 19400 PUT,2026-08-25 14:30:00,19400.0,PE,5.0,M,OP,,
NSE,D,35272,OPTIDX,0,FINNIFTY-Aug2026-19600-CE,60.0,FINNIFTY 25 AUG 19600 CALL,2026-08-25 14:30:00,19600.0,CE,5.0,M,OP,,
NSE,D,35275,OPTIDX,0,FINNIFTY-Aug2026-19600-PE,60.0,FINNIFTY 25 AUG 19600 PUT,2026-08-25 14:30:00,19600.0,PE,5.0,M,OP,,
NSE,D,35278,OPTIDX,0,FINNIFTY-Aug2026-19700-CE,60.0,FINNIFTY 25 AUG 19700 CALL,2026-08-25 14:30:00,19700.0,CE,5.0,M,OP,,
NSE,D,35279,OPTIDX,0,FINNIFTY-Aug2026-19700-PE,60.0,FINNIFTY 25 AUG 19700 PUT,2026-08-25 14:30:00,19700.0,PE,5.0,M,OP,,
NSE,D,35318,OPTIDX,0,MIDCPNIFTY-Aug2026-10000-CE,120.0,MIDCPNIFTY 25 AUG 10000 CALL,2026-08-25 14:30:00,10000.0,CE,5.0,M,OP,,
NSE,D,35319,OPTIDX,0,MIDCPNIFTY-Aug2026-10000-PE,120.0,MIDCPNIFTY 25 AUG 10000 PUT,2026-08-25 14:30:00,10000.0,PE,5.0,M,OP,,
NSE,D,35324,OPTIDX,0,MIDCPNIFTY-Sep2026-19100-CE,120.0,MIDCPNIFTY 29 SEP 19100 CALL,2026-09-29 14:30:00,19100.0,CE,5.0,M,OP,,
NSE,D,35325,OPTIDX,0,MIDCPNIFTY-Sep2026-19100-PE,120.0,MIDCPNIFTY 29 SEP 19100 PUT,2026-09-29 14:30:00,19100.0,PE,5.0,M,OP,,
NSE,D,35326,OPTIDX,0,MIDCPNIFTY-Aug2026-10100-CE,120.0,MIDCPNIFTY 25 AUG 10100 CALL,2026-08-25 14:30:00,10100.0,CE,5.0,M,OP,,
NSE,D,35327,OPTIDX,0,MIDCPNIFTY-Aug2026-10100-PE,120.0,MIDCPNIFTY 25 AUG 10100 PUT,2026-08-25 14:30:00,10100.0,PE,5.0,M,OP,,
NSE,D,35336,OPTIDX,0,MIDCPNIFTY-Aug2026-12225-CE,120.0,MIDCPNIFTY 25 AUG 12225 CALL,2026-08-25 14:30:00,12225.0,CE,5.0,M,OP,,
NSE,D,35337,OPTIDX,0,MIDCPNIFTY-Aug2026-12225-PE,120.0,MIDCPNIFTY 25 AUG 12225 PUT,2026-08-25 14:30:00,12225.0,PE,5.0,M,OP,,
NSE,D,35346,OPTIDX,0,NIFTY-Dec2027-30000-CE,65.0,NIFTY 28 DEC 30000 CALL,2027-12-28 14:30:00,30000.0,CE,5.0,M,OP,,
NSE,D,35347,OPTIDX,0,NIFTY-Dec2027-30000-PE,65.0,NIFTY 28 DEC 30000 PUT,2027-12-28 14:30:00,30000.0,PE,5.0,M,OP,,
NSE,D,35352,OPTIDX,0,NIFTY-Jun2028-30000-CE,65.0,NIFTY 27 JUN 30000 CALL,2028-06-27 14:30:00,30000.0,CE,5.0,M,OP,,
NSE,D,35353,OPTIDX,0,NIFTY-Jun2028-30000-PE,65.0,NIFTY 27 JUN 30000 PUT,2028-06-27 14:30:00,30000.0,PE,5.0,M,OP,,
NSE,D,35362,OPTIDX,0,MIDCPNIFTY-Aug2026-12250-CE,120.0,MIDCPNIFTY 25 AUG 12250 CALL,2026-08-25 14:30:00,12250.0,CE,5.0,M,OP,,
NSE,D,35363,OPTIDX,0,MIDCPNIFTY-Aug2026-12250-PE,120.0,MIDCPNIFTY 25 AUG 12250 PUT,2026-08-25 14:30:00,12250.0,PE,5.0,M,OP,,
NSE,D,35392,OPTIDX,0,MIDCPNIFTY-Aug2026-12275-CE,120.0,MIDCPNIFTY 25 AUG 12275 CALL,2026-08-25 14:30:00,12275.0,CE,5.0,M,OP,,
NSE,D,35393,OPTIDX,0,MIDCPNIFTY-Aug2026-12275-PE,120.0,MIDCPNIFTY 25 AUG 12275 PUT,2026-08-25 14:30:00,12275.0,PE,5.0,M,OP,,
NSE,D,35402,OPTIDX,0,BANKNIFTY-Sep2026-34000-CE,30.0,BANKNIFTY 29 SEP 34000 CALL,2026-09-29 14:30:00,34000.0,CE,5.0,M,OP,,
NSE,D,35403,OPTIDX,0,BANKNIFTY-Sep2026-34000-PE,30.0,BANKNIFTY 29 SEP 34000 PUT,2026-09-29 14:30:00,34000.0,PE,5.0,M,OP,,
NSE,D,35404,OPTIDX,0,NIFTY-Aug2026-29350-CE,65.0,NIFTY 18 AUG 29350 CALL,2026-08-18 14:30:00,29350.0,CE,5.0,W,OP,,
NSE,D,35405,OPTIDX,0,NIFTY-Aug2026-29350-PE,65.0,NIFTY 18 AUG 29350 PUT,2026-08-18 14:30:00,29350.0,PE,5.0,W,OP,,
NSE,D,35416,OPTIDX,0,MIDCPNIFTY-Aug2026-12325-CE,120.0,MIDCPNIFTY 25 AUG 12325 CALL,2026-08-25 14:30:00,12325.0,CE,5.0,M,OP,,
NSE,D,35417,OPTIDX,0,MIDCPNIFTY-Aug2026-12325-PE,120.0,MIDCPNIFTY 25 AUG 12325 PUT,2026-08-25 14:30:00,12325.0,PE,5.0,M,OP,,
NSE,D,35418,OPTIDX,0,MIDCPNIFTY-Aug2026-12350-CE,120.0,MIDCPNIFTY 25 AUG 12350 CALL,2026-08-25 14:30:00,12350.0,CE,5.0,M,OP,,
NSE,D,35419,OPTIDX,0,MIDCPNIFTY-Aug2026-12350-PE,120.0,MIDCPNIFTY 25 AUG 12350 PUT,2026-08-25 14:30:00,12350.0,PE,5.0,M,OP,,
NSE,D,35422,OPTIDX,0,MIDCPNIFTY-Aug2026-12375-CE,120.0,MIDCPNIFTY 25 AUG 12375 CALL,2026-08-25 14:30:00,12375.0,CE,5.0,M,OP,,
NSE,D,35423,OPTIDX,0,MIDCPNIFTY-Aug2026-12375-PE,120.0,MIDCPNIFTY 25 AUG 12375 PUT,2026-08-25 14:30:00,12375.0,PE,5.0,M,OP,,
NSE,D,35462,OPTIDX,0,NIFTY-Aug2026-18300-CE,65.0,NIFTY 25 AUG 18300 CALL,2026-08-25 14:30:00,18300.0,CE,5.0,M,OP,,
NSE,D,35463,OPTIDX,0,NIFTY-Aug2026-18300-PE,65.0,NIFTY 25 AUG 18300 PUT,2026-08-25 14:30:00,18300.0,PE,5.0,M,OP,,
NSE,D,35474,OPTIDX,0,NIFTY-Aug2026-18350-CE,65.0,NIFTY 25 AUG 18350 CALL,2026-08-25 14:30:00,18350.0,CE,5.0,M,OP,,
NSE,D,35475,OPTIDX,0,NIFTY-Aug2026-18350-PE,65.0,NIFTY 25 AUG 18350 PUT,2026-08-25 14:30:00,18350.0,PE,5.0,M,OP,,
NSE,D,35480,OPTIDX,0,NIFTY-Aug2026-18400-CE,65.0,NIFTY 25 AUG 18400 CALL,2026-08-25 14:30:00,18400.0,CE,5.0,M,OP,,
NSE,D,35481,OPTIDX,0,NIFTY-Aug2026-18400-PE,65.0,NIFTY 25 AUG 18400 PUT,2026-08-25 14:30:00,18400.0,PE,5.0,M,OP,,
NSE,D,35492,OPTIDX,0,NIFTY-Aug2026-18450-CE,65.0,NIFTY 25 AUG 18450 CALL,2026-08-25 14:30:00,18450.0,CE,5.0,M,OP,,
NSE,D,35493,OPTIDX,0,NIFTY-Aug2026-18450-PE,65.0,NIFTY 25 AUG 18450 PUT,2026-08-25 14:30:00,18450.0,PE,5.0,M,OP,,
NSE,D,35500,OPTIDX,0,NIFTY-Aug2026-18500-CE,65.0,NIFTY 25 AUG 18500 CALL,2026-08-25 14:30:00,18500.0,CE,5.0,M,OP,,
NSE,D,35501,OPTIDX,0,NIFTY-Aug2026-18500-PE,65.0,NIFTY 25 AUG 18500 PUT,2026-08-25 14:30:00,18500.0,PE,5.0,M,OP,,
NSE,D,35504,OPTIDX,0,NIFTY-Aug2026-18550-CE,65.0,NIFTY 25 AUG 18550 CALL,2026-08-25 14:30:00,18550.0,CE,5.0,M,OP,,
NSE,D,35505,OPTIDX,0,NIFTY-Aug2026-18550-PE,65.0,NIFTY 25 AUG 18550 PUT,2026-08-25 14:30:00,18550.0,PE,5.0,M,OP,,
NSE,D,35518,OPTIDX,0,NIFTY-Aug2026-29450-CE,65.0,NIFTY 25 AUG 29450 CALL,2026-08-25 14:30:00,29450.0,CE,5.0,M,OP,,
NSE,D,35519,OPTIDX,0,NIFTY-Aug2026-29450-PE,65.0,NIFTY 25 AUG 29450 PUT,2026-08-25 14:30:00,29450.0,PE,5.0,M,OP,,
NSE,D,35522,OPTIDX,0,NIFTY-Sep2026-29300-CE,65.0,NIFTY 29 SEP 29300 CALL,2026-09-29 14:30:00,29300.0,CE,5.0,M,OP,,
NSE,D,35523,OPTIDX,0,NIFTY-Sep2026-29300-PE,65.0,NIFTY 29 SEP 29300 PUT,2026-09-29 14:30:00,29300.0,PE,5.0,M,OP,,
NSE,D,35534,OPTIDX,0,NIFTY-Sep2026-29350-CE,65.0,NIFTY 29 SEP 29350 CALL,2026-09-29 14:30:00,29350.0,CE,5.0,M,OP,,
NSE,D,35535,OPTIDX,0,NIFTY-Sep2026-29350-PE,65.0,NIFTY 29 SEP 29350 PUT,2026-09-29 14:30:00,29350.0,PE,5.0,M,OP,,
NSE,D,35536,OPTIDX,0,NIFTY-Aug2026-18600-CE,65.0,NIFTY 25 AUG 18600 CALL,2026-08-25 14:30:00,18600.0,CE,5.0,M,OP,,
NSE,D,35537,OPTIDX,0,NIFTY-Aug2026-18600-PE,65.0,NIFTY 25 AUG 18600 PUT,2026-08-25 14:30:00,18600.0,PE,5.0,M,OP,,
NSE,D,35540,OPTIDX,0,NIFTY-Sep2026-29400-CE,65.0,NIFTY 29 SEP 29400 CALL,2026-09-29 14:30:00,29400.0,CE,5.0,M,OP,,
NSE,D,35541,OPTIDX,0,NIFTY-Sep2026-29400-PE,65.0,NIFTY 29 SEP 29400 PUT,2026-09-29 14:30:00,29400.0,PE,5.0,M,OP,,
NSE,D,35542,OPTIDX,0,NIFTY-Sep2026-29450-CE,65.0,NIFTY 29 SEP 29450 CALL,2026-09-29 14:30:00,29450.0,CE,5.0,M,OP,,
NSE,D,35543,OPTIDX,0,NIFTY-Sep2026-29450-PE,65.0,NIFTY 29 SEP 29450 PUT,2026-09-29 14:30:00,29450.0,PE,5.0,M,OP,,
NSE,D,35544,OPTIDX,0,NIFTYNXT50-Sep2026-84200-CE,25.0,NIFTYNXT50 29 SEP 84200 CALL,2026-09-29 14:30:00,84200.0,CE,5.0,M,OP,,
NSE,D,35545,OPTIDX,0,NIFTYNXT50-Sep2026-84200-PE,25.0,NIFTYNXT50 29 SEP 84200 PUT,2026-09-29 14:30:00,84200.0,PE,5.0,M,OP,,
NSE,D,35564,OPTIDX,0,BANKNIFTY-Aug2026-31000-CE,30.0,BANKNIFTY 25 AUG 31000 CALL,2026-08-25 14:30:00,31000.0,CE,5.0,M,OP,,
NSE,D,35565,OPTIDX,0,BANKNIFTY-Aug2026-31000-PE,30.0,BANKNIFTY 25 AUG 31000 PUT,2026-08-25 14:30:00,31000.0,PE,5.0,M,OP,,
NSE,D,35570,OPTIDX,0,BANKNIFTY-Aug2026-38600-CE,30.0,BANKNIFTY 25 AUG 38600 CALL,2026-08-25 14:30:00,38600.0,CE,5.0,M,OP,,
NSE,D,35571,OPTIDX,0,BANKNIFTY-Aug2026-38600-PE,30.0,BANKNIFTY 25 AUG 38600 PUT,2026-08-25 14:30:00,38600.0,PE,5.0,M,OP,,
NSE,D,35575,OPTIDX,0,BANKNIFTY-Aug2026-38700-CE,30.0,BANKNIFTY 25 AUG 38700 CALL,2026-08-25 14:30:00,38700.0,CE,5.0,M,OP,,
NSE,D,35577,OPTIDX,0,BANKNIFTY-Aug2026-38700-PE,30.0,BANKNIFTY 25 AUG 38700 PUT,2026-08-25 14:30:00,38700.0,PE,5.0,M,OP,,
NSE,D,35582,OPTIDX,0,NIFTYNXT50-Sep2026-84300-CE,25.0,NIFTYNXT50 29 SEP 84300 CALL,2026-09-29 14:30:00,84300.0,CE,5.0,M,OP,,
NSE,D,35583,OPTIDX,0,NIFTYNXT50-Sep2026-84300-PE,25.0,NIFTYNXT50 29 SEP 84300 PUT,2026-09-29 14:30:00,84300.0,PE,5.0,M,OP,,
NSE,D,35584,OPTIDX,0,NIFTYNXT50-Sep2026-84400-CE,25.0,NIFTYNXT50 29 SEP 84400 CALL,2026-09-29 14:30:00,84400.0,CE,5.0,M,OP,,
NSE,D,35585,OPTIDX,0,NIFTYNXT50-Sep2026-84400-PE,25.0,NIFTYNXT50 29 SEP 84400 PUT,2026-09-29 14:30:00,84400.0,PE,5.0,M,OP,,
NSE,D,35586,OPTIDX,0,NIFTYNXT50-Sep2026-102500-CE,25.0,NIFTYNXT50 29 SEP 102500 CALL,2026-09-29 14:30:00,102500.0,CE,5.0,M,OP,,
NSE,D,35587,OPTIDX,0,NIFTYNXT50-Sep2026-102500-PE,25.0,NIFTYNXT50 29 SEP 102500 PUT,2026-09-29 14:30:00,102500.0,PE,5.0,M,OP,,
NSE,D,35670,OPTIDX,0,BANKNIFTY-Aug2026-38800-CE,30.0,BANKNIFTY 25 AUG 38800 CALL,2026-08-25 14:30:00,38800.0,CE,5.0,M,OP,,
NSE,D,35671,OPTIDX,0,BANKNIFTY-Aug2026-38800-PE,30.0,BANKNIFTY 25 AUG 38800 PUT,2026-08-25 14:30:00,38800.0,PE,5.0,M,OP,,
NSE,D,35947,OPTIDX,0,MIDCPNIFTY-Aug2026-9400-CE,120.0,MIDCPNIFTY 25 AUG 9400 CALL,2026-08-25 14:30:00,9400.0,CE,5.0,M,OP,,
NSE,D,35948,OPTIDX,0,MIDCPNIFTY-Aug2026-9400-PE,120.0,MIDCPNIFTY 25 AUG 9400 PUT,2026-08-25 14:30:00,9400.0,PE,5.0,M,OP,,
NSE,D,35949,OPTIDX,0,MIDCPNIFTY-Aug2026-11625-CE,120.0,MIDCPNIFTY 25 AUG 11625 CALL,2026-08-25 14:30:00,11625.0,CE,5.0,M,OP,,
NSE,D,35950,OPTIDX,0,MIDCPNIFTY-Aug2026-11625-PE,120.0,MIDCPNIFTY 25 AUG 11625 PUT,2026-08-25 14:30:00,11625.0,PE,5.0,M,OP,,
NSE,D,35957,OPTIDX,0,MIDCPNIFTY-Aug2026-17225-CE,120.0,MIDCPNIFTY 25 AUG 17225 CALL,2026-08-25 14:30:00,17225.0,CE,5.0,M,OP,,
NSE,D,35967,OPTIDX,0,MIDCPNIFTY-Aug2026-17225-PE,120.0,MIDCPNIFTY 25 AUG 17225 PUT,2026-08-25 14:30:00,17225.0,PE,5.0,M,OP,,
NSE,D,35968,OPTIDX,0,MIDCPNIFTY-Aug2026-17250-CE,120.0,MIDCPNIFTY 25 AUG 17250 CALL,2026-08-25 14:30:00,17250.0,CE,5.0,M,OP,,
NSE,D,36176,OPTIDX,0,MIDCPNIFTY-Sep2026-19200-CE,120.0,MIDCPNIFTY 29 SEP 19200 CALL,2026-09-29 14:30:00,19200.0,CE,5.0,M,OP,,
NSE,D,36177,OPTIDX,0,MIDCPNIFTY-Sep2026-19200-PE,120.0,MIDCPNIFTY 29 SEP 19200 PUT,2026-09-29 14:30:00,19200.0,PE,5.0,M,OP,,
NSE,D,36562,OPTIDX,0,BANKNIFTY-Aug2026-73300-CE,30.0,BANKNIFTY 25 AUG 73300 CALL,2026-08-25 14:30:00,73300.0,CE,5.0,M,OP,,
NSE,D,36563,OPTIDX,0,BANKNIFTY-Aug2026-38900-CE,30.0,BANKNIFTY 25 AUG 38900 CALL,2026-08-25 14:30:00,38900.0,CE,5.0,M,OP,,
NSE,D,36564,OPTIDX,0,BANKNIFTY-Aug2026-38900-PE,30.0,BANKNIFTY 25 AUG 38900 PUT,2026-08-25 14:30:00,38900.0,PE,5.0,M,OP,,
NSE,D,36565,OPTIDX,0,BANKNIFTY-Aug2026-73300-PE,30.0,BANKNIFTY 25 AUG 73300 PUT,2026-08-25 14:30:00,73300.0,PE,5.0,M,OP,,
NSE,D,36566,OPTIDX,0,BANKNIFTY-Aug2026-81000-CE,30.0,BANKNIFTY 25 AUG 81000 CALL,2026-08-25 14:30:00,81000.0,CE,5.0,M,OP,,
NSE,D,36567,OPTIDX,0,BANKNIFTY-Aug2026-81000-PE,30.0,BANKNIFTY 25 AUG 81000 PUT,2026-08-25 14:30:00,81000.0,PE,5.0,M,OP,,
NSE,D,36568,OPTIDX,0,BANKNIFTY-Sep2026-73100-CE,30.0,BANKNIFTY 29 SEP 73100 CALL,2026-09-29 14:30:00,73100.0,CE,5.0,M,OP,,
NSE,D,36569,OPTIDX,0,BANKNIFTY-Sep2026-73100-PE,30.0,BANKNIFTY 29 SEP 73100 PUT,2026-09-29 14:30:00,73100.0,PE,5.0,M,OP,,
NSE,D,36588,OPTIDX,0,BANKNIFTY-Oct2026-72300-CE,30.0,BANKNIFTY 27 OCT 72300 CALL,2026-10-27 14:30:00,72300.0,CE,5.0,M,OP,,
NSE,D,36589,OPTIDX,0,BANKNIFTY-Oct2026-72300-PE,30.0,BANKNIFTY 27 OCT 72300 PUT,2026-10-27 14:30:00,72300.0,PE,5.0,M,OP,,
NSE,D,36590,OPTIDX,0,BANKNIFTY-Oct2026-80000-CE,30.0,BANKNIFTY 27 OCT 80000 CALL,2026-10-27 14:30:00,80000.0,CE,5.0,M,OP,,
NSE,D,36591,OPTIDX,0,BANKNIFTY-Oct2026-80000-PE,30.0,BANKNIFTY 27 OCT 80000 PUT,2026-10-27 14:30:00,80000.0,PE,5.0,M,OP,,
NSE,D,36592,OPTIDX,0,FINNIFTY-Aug2026-30150-CE,60.0,FINNIFTY 25 AUG 30150 CALL,2026-08-25 14:30:00,30150.0,CE,5.0,M,OP,,
NSE,D,36593,OPTIDX,0,FINNIFTY-Aug2026-30150-PE,60.0,FINNIFTY 25 AUG 30150 PUT,2026-08-25 14:30:00,30150.0,PE,5.0,M,OP,,
NSE,D,36594,OPTIDX,0,FINNIFTY-Aug2026-30250-CE,60.0,FINNIFTY 25 AUG 30250 CALL,2026-08-25 14:30:00,30250.0,CE,5.0,M,OP,,
NSE,D,36595,OPTIDX,0,FINNIFTY-Aug2026-30250-PE,60.0,FINNIFTY 25 AUG 30250 PUT,2026-08-25 14:30:00,30250.0,PE,5.0,M,OP,,
NSE,D,36699,OPTIDX,0,MIDCPNIFTY-Aug2026-11650-CE,120.0,MIDCPNIFTY 25 AUG 11650 CALL,2026-08-25 14:30:00,11650.0,CE,5.0,M,OP,,
NSE,D,36701,OPTIDX,0,MIDCPNIFTY-Aug2026-11650-PE,120.0,MIDCPNIFTY 25 AUG 11650 PUT,2026-08-25 14:30:00,11650.0,PE,5.0,M,OP,,
NSE,D,36745,OPTIDX,0,MIDCPNIFTY-Aug2026-11675-CE,120.0,MIDCPNIFTY 25 AUG 11675 CALL,2026-08-25 14:30:00,11675.0,CE,5.0,M,OP,,
NSE,D,36746,OPTIDX,0,MIDCPNIFTY-Aug2026-11675-PE,120.0,MIDCPNIFTY 25 AUG 11675 PUT,2026-08-25 14:30:00,11675.0,PE,5.0,M,OP,,
NSE,D,36764,OPTIDX,0,MIDCPNIFTY-Aug2026-11725-CE,120.0,MIDCPNIFTY 25 AUG 11725 CALL,2026-08-25 14:30:00,11725.0,CE,5.0,M,OP,,
NSE,D,36765,OPTIDX,0,MIDCPNIFTY-Aug2026-11725-PE,120.0,MIDCPNIFTY 25 AUG 11725 PUT,2026-08-25 14:30:00,11725.0,PE,5.0,M,OP,,
NSE,D,36952,OPTIDX,0,MIDCPNIFTY-Aug2026-17250-PE,120.0,MIDCPNIFTY 25 AUG 17250 PUT,2026-08-25 14:30:00,17250.0,PE,5.0,M,OP,,
NSE,D,36953,OPTIDX,0,MIDCPNIFTY-Sep2026-17225-CE,120.0,MIDCPNIFTY 29 SEP 17225 CALL,2026-09-29 14:30:00,17225.0,CE,5.0,M,OP,,
NSE,D,36954,OPTIDX,0,MIDCPNIFTY-Sep2026-17225-PE,120.0,MIDCPNIFTY 29 SEP 17225 PUT,2026-09-29 14:30:00,17225.0,PE,5.0,M,OP,,
NSE,D,36955,OPTIDX,0,MIDCPNIFTY-Sep2026-17250-CE,120.0,MIDCPNIFTY 29 SEP 17250 CALL,2026-09-29 14:30:00,17250.0,CE,5.0,M,OP,,
NSE,D,36956,OPTIDX,0,MIDCPNIFTY-Sep2026-17250-PE,120.0,MIDCPNIFTY 29 SEP 17250 PUT,2026-09-29 14:30:00,17250.0,PE,5.0,M,OP,,
NSE,D,36957,OPTIDX,0,MIDCPNIFTY-Oct2026-17225-CE,120.0,MIDCPNIFTY 27 OCT 17225 CALL,2026-10-27 14:30:00,17225.0,CE,5.0,M,OP,,
NSE,D,37056,OPTIDX,0,BANKNIFTY-Sep2026-73200-CE,30.0,BANKNIFTY 29 SEP 73200 CALL,2026-09-29 14:30:00,73200.0,CE,5.0,M,OP,,
NSE,D,37060,OPTIDX,0,BANKNIFTY-Sep2026-73200-PE,30.0,BANKNIFTY 29 SEP 73200 PUT,2026-09-29 14:30:00,73200.0,PE,5.0,M,OP,,
